,mu,variance,a,b
GPR34,4.59830678318142,10.353173358331901,2.042313456988133,0.4441446717861487
GPR82,3.3657754295775004,4.562327317201271,2.4830406620840533,0.7377321256385025
MAOA,25.693144024366,25.8157283395029,25.571141792915444,0.9952515647234588
MAOB,5.084250341181199,13.782906057321899,1.8754826757357927,0.368880867361081
NDP,1.41250427331418,1.06532130651474,1.872832459024149,1.3258950747312743
EFHC2,64.235029862551,438.449741672477,9.410745791988754,0.14650488700831468
FUNDC1,21.618139836088996,35.96037866574709,12.996080333766105,0.6011655226723367
DUSP21,0.0308655854836024,0.133314711923823,0.0071461307870502545,0.23152422593268793
KDM6A,119.617619503129,1418.98601233737,10.083520747344387,0.08429795534495332
CXorf36,0.935501975010329,0.148111663276548,5.908811810546992,6.316193838587837
KRBOX4,22.2590584827136,29.0696008139597,17.044117244944534,0.7657160008893013
ZNF674,29.0959916809241,34.7365707081966,24.37133875442236,0.8376184259909824
CHST7,55.1150744467841,189.30236313963903,16.04666408223237,0.29114836990243187
SLC9A7,26.805290071668,40.9844020351639,17.531634967121942,0.6540363831261837
RP2,50.6464422984859,115.841942604102,22.142775404415847,0.4372029781266159
PHF16,33.25020836187299,96.46615792198298,11.460769039875144,0.3446826231927274
RGN,0.9914502793585,0.968015916944278,1.0154519561444677,1.0242086540149018
NDUFB11,38.1002306933599,66.3430925652928,21.880613681953353,0.5742908450621719
RBM10,38.4248180234868,69.36211325436848,21.286356064779884,0.5539741541981749
UBA1,42.13234944745061,135.14801301502303,13.134746344844654,0.31174967731687764
CDK16,47.1810467887181,260.851983148044,8.533771333514581,0.18087286981422318
USP11,22.232528656748496,28.524572046326497,17.328404775727357,0.7794167295705909
ZNF157,0.0071863900710537,0.0251545309211607,0.0020530775316463822,0.28568968722085397
ZNF41,37.15535165719359,68.23712641310269,20.231217657264,0.5445034632944206
ARAF,19.0606425598878,32.1458308730066,11.301872900130327,0.592942911794305
TIMP1,18.903302142181897,40.260501236021696,8.875568383607348,0.46952475905264734
SYN1,2.27135661637483,0.8656825203778529,5.959529916923691,2.6237755330712105
CFP,27.037670341877103,85.94485487120731,8.505868310691946,0.3145932398442514
ELK1,16.8675316965725,17.275621077453305,16.46908231312166,0.9763777302679203
UXT,16.0402910427916,20.1354374247423,12.778015759483973,0.7966199444508413
ZNF81,23.2499052042952,25.749438481375602,20.993005047457448,0.9029286297296037
ZNF182,22.9206971935247,29.0616557437963,18.07737193189337,0.7886920619936635
SPACA5,23.472688768558502,29.269960649517806,18.823637128281863,0.8019378314041291
ZNF630,23.151214247104303,43.02317747908461,12.457906470899022,0.5381102838896334
SSX1,0.0130868913794864,0.0001,1.7126672597847545,130.868913794864
SLC38A5,5.41072977283455,1.7946127642231897,16.31326671595949,3.0149845586195974
FTSJ1,19.3619435148015,25.341841521739905,14.793118185541603,0.7640306446629598
PORCN,18.7552825002348,21.948414126132697,16.02669876931075,0.85451652189777
EBP,15.961358269136403,15.882736754471003,16.040368970039907,1.0049501238911656
TBC1D25,14.1688774134354,10.3312039765059,19.432109521165177,1.3714642984164014
RBM3,28.147256927739097,37.45315762195429,21.153572164813813,0.7515322796505611
WDR13,18.2639344305577,21.738239501755,15.344908719805977,0.8401754166469273
WAS,56.3668992170822,269.862920110255,11.773486057479168,0.2088723385712012
SUV39H1,19.592945460429,22.710512501550596,16.903339886721405,0.8627258173540231
GLOD5,0.128093700799896,0.0181490938548007,0.9040669642177821,7.057856542298575
GATA1,68.5700380028173,323.89169464916097,14.516735653876044,0.21170668817887492
HDAC6,18.0477097965059,17.561451164856404,18.547432432618013,1.0276889778119582
ERAS,0.207801752628148,0.013519047317519298,3.194128061033645,15.371035232553572
PCSK1N,0.575767467580208,0.0175867228621427,18.849911909246757,32.738758215131085
PQBP1,24.2693545139122,38.0596865108868,15.475733578453656,0.6376656441184838
TIMM17B,24.333344933709,36.4720170870244,16.234684093562684,0.6671784803030826
SLC35A2,23.915519686906404,29.790732044702004,19.198993869522045,0.8027838876540648
PIM2,35.4348679549257,82.32842806243599,15.251473841220182,0.43040865456647254
OTUD5,56.8714896910269,225.785604522317,14.324944880872108,0.2518827088704215
KCND1,0.27009883814170293,0.014671191211375499,4.9725602587015905,18.410150494956287
GRIPAP1,23.242182886134703,33.577548343451504,16.08810327028792,0.6921941604669757
TFE3,45.7143791969142,147.55545256823896,14.162841352086287,0.3098115210332399
CCDC120,17.6218871662927,22.7856565342787,13.628350222623133,0.7733763185529619
PRAF2,44.9071599018087,85.3009940450611,23.641612070561543,0.5264552940389656
WDR45,52.20391556866,105.835675116328,25.749812600565523,0.4932544296739327
GPKOW,19.022242429066097,18.9653280558621,19.07932760057465,1.0030009696134103
MAGIX,47.9696770509809,121.551201324466,18.93103392892783,0.39464584906019756
PLP2,30.4726190156714,54.6519914389059,16.990790000988255,0.5575756383870473
PRICKLE3,15.8756311941481,21.2311933441523,11.871007989384937,0.747750300080081
SYP,3.5422712202367905,1.0253254434092303,12.237758731507242,3.4547774494492782
CACNA1F,11.3724556770427,10.9269726539017,11.83610064953533,1.0407691166850253
CCDC22,8.84892394601784,4.20427527595304,18.624721233235096,2.104744186621304
FOXP3,0.0324263341702942,0.0588865087835184,0.01785582418528235,0.5506581191542795
PPP1R3F,26.971104046148696,46.528405133587796,15.634330284470806,0.5796696441391427
PAGE1,0.575319352640708,30.2931640761242,0.01092630524468052,0.01899172206623839
PAGE4,0.0057687025096643,0.0074733493219235995,0.0044528801226224,0.7719032339009502
USP27X,25.716162347108504,41.051254910092105,16.109641649475154,0.6264403464262039
CLCN5,20.8268276468644,24.4577908717407,17.734911223456876,0.8515416521501282
AKAP4,0.009769777587670099,0.43171928846466895,0.00022108938994128892,0.02262993071820936
CCNB3,1.65707936346152,0.103010544288819,26.656611085473934,16.086502356646445
DGKK,0.46615006278155,0.404207348784317,0.5375851816766226,1.1532448981532133
SHROOM4,33.033038882847706,93.52616143955723,11.66712758270232,0.35319570881988815
BMP15,0.027117870987198797,0.0070964487334427995,0.10362632839335593,3.8213297954796506
NUDT10,8.66007518832882,26.8153967234358,2.796785109726292,0.3229515967130999
NUDT11,13.0080442329864,19.635498085398,8.617515788568852,0.6624758983149948
GSPT2,14.5164893818319,19.3483935115807,10.891264116925772,0.7502684588848819
MAGED1,19.5638528165281,27.0250629642246,14.162569668512749,0.7239151613606398
MAGED4,2.7329490976106605,3.3156244205476604,2.252670936986652,0.8242637738683454
MAGED4B,1.19171187994285,0.18504184808662497,7.674897432563925,6.440229019896977
XAGE2,0.0585402731628897,0.0509852255731425,0.06721483613070384,1.1481811153097452
SPANXN5,0.13737152410052,0.0175567312686925,1.0748547292143589,7.824436223244103
XAGE5,0.0577447172014421,0.008273337627237202,0.40303593481993927,6.9796157008432615
XAGE3,0.156122194118746,9.999999999999999e-05,243.7413949645141,1561.22194118746
FAM156A,36.4054473391833,69.80213339742842,18.987336510475135,0.5215520725119344
GPR173,0.6049193141597639,0.008816492829803398,41.50486862605196,68.61223911109937
TSPYL2,34.23116594996651,74.05485152621242,15.823037898865902,0.46224069381666455
KDM5C,55.4621210498428,608.4270121116101,5.055736859334485,0.09115657251533864
IQSEC2,18.3290316689264,20.665941299168,16.256380343731657,0.8869197586303179
SMC1A,28.6561615322214,104.88354084448301,7.82940380491512,0.27321886066672346
RIBC1,28.9794534397237,95.3659343193474,8.806170963028432,0.30387636472664936
HSD17B10,9.81187553226337,9.54088828662537,10.0905595546681,1.0284027270309701
HUWE1,57.4042080182932,118.561503948449,27.793533216652357,0.4841724008768712
PHF8,49.7960275809652,118.72070189816803,20.886368789928042,0.41943845331774954
FAM120C,31.837739949847496,62.24058409689489,16.285863955519734,0.5115270110621575
WNK3,7.59555678502449,9.995336645973252,5.77193994739274,0.7599100514622944
TSR2,26.8470634733863,37.6096221959591,19.16437270729814,0.7138349684424864
FGD1,9.01499089511633,17.6628717494903,4.601180487050502,0.5103921391138718
GNL3L,28.963621916866597,39.659826868253596,21.15216986019423,0.7303012696722344
ITIH6,0.0044745861659481,0.0054774733184961,0.003655320654668447,0.8169069762217749
MAGED2,26.443193418685105,45.239069297735504,15.456606182059378,0.5845211634362414
TRO,3.59861845899063,0.997553112197668,12.981819870080267,3.607445473316867
PFKFB1,0.810639574495011,0.0001,6571.3651973745245,8106.3957449501095
APEX2,20.4309481326806,19.044292405996405,21.91856923331278,1.0728121421958208
ALAS2,0.206675049378346,0.0943935352548643,0.45251590503747535,2.189504279295394
PAGE2B,0.113546201516973,0.0196127916699758,0.6573638315176653,5.7893951777805785
PAGE2,0.0987385786688702,0.11021417694945,0.08845782990349974,0.8958791092198319
FAM104B,22.9187978403832,42.30246093542271,12.417038697824518,0.5417840317935675
PAGE5,0.025824008051271902,0.00010000000000000002,6.668793918321559,258.240080512719
MAGEH1,17.964104461331697,14.829638647401598,21.761086481644075,1.2113649488336866
USP51,32.3549423727622,46.79815949734691,22.369304844223862,0.6913721120719818
FOXR2,0.001,0.010332673621765499,9.678037230301427e-05,0.09678037230301427
RRAGB,19.5105472369415,19.756082463912,19.268063604222718,0.9875716641991641
KLF8,8.86019674205894,4.389020575170781,17.886242491569377,2.018718433944499
UBQLN2,58.05041463504709,183.90740996128298,18.32362622044607,0.3156502212024416
SPIN3,11.9642626496194,8.29123214991648,17.26445215389606,1.4430017678059972
SPIN2B,22.2051466899148,29.712975059287,16.59438472710332,0.7473215538197823
SPIN2A,0.660579754166953,0.0001,4363.656116152721,6605.79754166953
FAAH2,1.8126469845386701,0.7113391212936901,4.619019244409831,2.5482177631986076
ZXDB,32.8962630919177,90.0265692144113,12.020497224939634,0.3654061615251659
ZXDA,26.020572013738,30.692340399605,22.059906775008884,0.8477871571525016
SPIN4,27.4236825093442,38.409705057444405,19.579904642552062,0.713977950841595
ARHGEF9,30.550169156238695,56.685033011695,16.464890040414044,0.5389459533336732
AMER1,29.2876039301681,45.10027025417789,19.01903778261591,0.6493886569882588
ASB12,0.0251150072120043,1.2513312622570698,0.0005040740260267275,0.020070630351473426
MTMR8,14.1967607531144,18.7347655340589,10.75796841517791,0.7577762703944906
ZC4H2,37.66407812765749,106.35732787179398,13.337894149769218,0.3541277209696242
ZC3H12B,0.0119985836171151,0.0027610624266694,0.052141526184384564,4.3456401062212455
LAS1L,11.910707103587,8.89820852410667,15.943090490979507,1.3385511332218154
MSN,86.74262318595281,340.992061677625,22.065858777362617,0.25438311601505714
VSIG4,1.21074433376613,0.562571116100151,2.6057182812880586,2.152162276227827
HEPH,0.0095571103965869,0.589653681099844,0.00015490170257596237,0.016208005992196337
EDA2R,1.27218995285312,0.134539987294982,12.029637497972235,9.455850103982947
AR,29.1057799527004,129.531555826325,6.540077599244345,0.2247003038527942
OPHN1,33.8256786460717,72.726682297111,15.732555091582425,0.46510685731384444
YIPF6,36.61637779348211,74.90877300719822,17.898559392852047,0.48881294304424827
STARD8,73.1444082223759,256.067273019299,20.89335505907602,0.2856452812572547
EFNB1,109.031464090181,568.340001879246,20.9168105752553,0.1918419673604933
PJA1,16.028292489949997,32.88109933054219,7.813186461948846,0.4874621839380484
FAM155B,1.3839535960192,0.09434559012653251,20.30118793433498,14.668980226453586
EDA,3.09831084421285,4.282158610926101,2.2417502385066626,0.7235394869090989
AWAT2,0.0034956202024356998,0.08679821149166769,0.00014077894451603552,0.04027295196942239
OTUD6A,0.009558760887273601,0.0053644488320471004,0.01703248787726891,1.781871947434706
IGBP1,29.1991882465599,36.9445755912986,23.07761235884516,0.7903511619561563
DGAT2L6,0.0009999999999999998,0.17974654221394198,5.563389357497388e-06,0.005563389357497389
AWAT1,0.0038404683436627,0.0080419400458356,0.001834034699912116,0.477554958352547
P2RY4,0.0357324379508069,0.00010000000000000002,12.76807121908265,357.32437950806894
ARR3,0.0010461769881798,0.0003089353823358,0.0035427676892227766,3.386394204088442
RAB41,0.020516245281511202,0.007918158706537101,0.053158358660281596,2.591037391631634
KIF4A,19.3295483240769,24.518056117800604,15.239031863605213,0.7883801322260315
PDZD11,19.630344975155303,24.052721866052604,16.021074287957354,0.8161381936096417
GDPD2,0.08918278924245039,0.07842400259652949,0.10141754607938484,1.1371874208113553
DLG3,8.88313895428828,9.04654255654908,8.72268683731204,0.981937452762823
TEX11,0.0216074662764571,0.013351889824970297,0.03496752931671748,1.6183077122196943
SLC7A3,0.17542340495470102,0.013677470932026304,2.2499313768486275,12.825719449634555
SNX12,24.694809084550997,40.31503646236539,15.126703315565894,0.6125458700156187
FOXO4,40.1839004415618,85.34593725661702,18.920008457369857,0.4708355398422469
CXorf65,0.0784295268540489,9.9999999999989e-05,61.51190682550654,784.2952685405753
IL2RG,18.636560490874704,16.077103547561304,21.603480123303445,1.1591988840366483
MED12,33.204875907459794,46.25169721710099,23.838342166223143,0.7179169177641055
NLGN3,0.299082746746352,0.0277600241681864,3.2222770722172047,10.773864782477654
GJB1,1.48347783677824,2.5454455153952598,0.8645663318668668,0.5827969319342841
ZMYM3,31.4769928236982,62.557810734654595,15.838167378102998,0.5031664704062473
NONO,32.771474108278106,78.28885559233261,13.718038245723491,0.4185969236659483
ITGB1BP2,0.001,0.523000196348987,1.9120451712655212e-06,0.001912045171265521
TAF1,61.64558780058721,148.847528740604,25.530679128052316,0.41415257829383734
OGT,78.8799374719914,307.778738625309,20.215966065024435,0.25628780540302404
ACRC,0.0009999999999999998,9.999999999999999e-05,0.009999999999999998,10.0
CXCR3,0.30787955689502605,0.00010000000000000002,947.8982155387755,3078.7955689502596
CXorf49B,0.0908613575279251,0.24969290569617894,0.033063759936627496,0.36389242727818333
NHSL2,4.6152671910445,4.177863764687141,5.098464776370441,1.1046954738099544
RGAG4,7.99244643737746,4.13317424215097,15.455240043570942,1.933730825056643
FLJ44635,0.095701355955058,0.0001,91.58749531636715,957.01355955058
PIN4,23.9467794843013,33.840845192627,16.945446971126252,0.7076294740273996
ERCC6L,9.00135635096369,5.538746180440641,14.628656652142956,1.6251613736608488
RPS4X,16.2415821523689,32.83107669459831,8.034734689512915,0.49470147761072747
CITED1,14.823761863115498,19.099563373624296,11.505180064891677,0.7761309289188515
HDAC8,16.872393559623102,22.803267325693206,12.484073460387638,0.7399112293268786
PHKA1,9.1088423402447,8.48905914596057,9.773875685495183,1.073009644959188
DMRTC1,0.104466200411787,0.17307370794838198,0.06305514082896073,0.6035937038047587
PABPC1L2B,0.102818033733912,0.0657495413383536,0.1607851225380515,1.5637832848871187
PABPC1L2A,0.229724703355528,0.060672777086401904,0.869804249385727,3.7862895747854988
NAP1L2,1.81160250786341,0.00010000000000000002,32819.03646496996,18116.0250786341
CDX4,0.001,0.025484982946188495,3.923879416013338e-05,0.03923879416013338
CHIC1,19.1647727152462,14.5794326153282,25.192236413980446,1.3145074448985874
ZCCHC13,0.0009999999999999998,0.9401587604633439,1.0636501429898542e-06,0.0010636501429898543
SLC16A2,5.7978832854791,4.86425069086619,6.9107150778965964,1.191937598192879
RLIM,47.329026628905794,105.41529993108898,21.24963608796833,0.44897682461507243
KIAA2022,3.8595987743370395,1.5033070060796199,9.909155374531004,2.5674055656816535
ABCB7,24.9827703347729,43.924337580793,14.20940753977196,0.5687682890793835
UPRT,23.191226426775195,44.86000672944849,11.989141830085684,0.5169688575091372
ZDHHC15,6.808902178116509,5.13563893535222,9.027338069275725,1.3258140347924463
MAGEE2,0.016745791488894303,0.00010000000000000002,2.804215325895248,167.45791488894298
PBDC1,22.1467996671832,26.4321163307828,18.556241557061124,0.8378746291075857
MAGEE1,7.809778905087949,6.53052143072373,9.339628878546895,1.1958890247792127
FGF16,0.001,0.126165606943109,7.926090352428005e-06,0.007926090352428005
ATRX,31.694493514066398,51.38988839825189,19.547443094804777,0.6167457159752178
MAGT1,26.636108191496096,44.135989225006796,16.07491464555423,0.6035008767041404
COX7B,28.1202027684536,29.1720652899801,27.10626744725364,0.9639428161472067
ATP7A,30.182187674306,49.6065535580061,18.363792432018425,0.6084314573277756
PGK1,42.146136624665495,97.3251321482645,18.251162810433907,0.433044740801999
TAF9B,16.512043062504105,15.351274788348805,17.760581440762298,1.0756138034240839
CYSLTR1,19.213858201284502,37.90601951257771,9.73914833913309,0.5068814517680785
ZCCHC5,0.010800420209731302,0.0191768645817681,0.006082802337649781,0.5632005254915089
LPAR4,1.24206483294886,0.0043164428365117,357.40657473759586,287.7519476089309
P2RY10,14.617542450527598,24.25982244385809,8.807671523048276,0.6025411968432749
GPR174,0.0009999999999999998,0.0130907324100268,7.638991988210327e-05,0.07638991988210328
ITM2A,19.009685050393195,18.592564810055496,19.43616329467908,1.0224347874862378
TBX22,0.015281468998534598,0.022576842787744498,0.010343487658953742,0.6768647477507314
FAM46D,1.3955095901554897,1.8102506619452896,1.0757885950022095,0.7708930147032121
BRWD3,42.7967294387117,120.534338547048,15.195338297188917,0.35505840040767234
HMGN5,51.4961215554822,138.30562167144,19.173844874915904,0.3723357079281767
SH3BGRL,30.8458899251164,55.82987659547539,17.04228960000078,0.5524979062485736
POU3F4,0.336827599464425,0.027834680150636396,4.075952414289667,12.101004848684202
CYLC1,0.00960890826171,0.0818021857902879,0.0011287121131293885,0.11746517735288722
RPS6KA6,8.57112020420104,6.2207048040357,11.809610625986181,1.3778374756893306
HDX,3.0444035588347,1.69920552642638,5.4545450123022245,1.7916629339344385
APOOL,24.6069318422636,76.4474520110227,7.920487586721674,0.321880339958428
SATL1,0.009075016810513,0.0032842169481105,0.025076275840569904,2.763220869356425
ZNF711,19.970590123883504,27.588314776427406,14.45628241986442,0.7238785799612233
POF1B,0.0009999999999999998,9.999999999999999e-05,0.009999999999999998,10.0
CHM,19.285050231994802,39.701994596043704,9.367619089032464,0.4857451225867769
DACH2,2.8163814281691604,0.6600976248641511,12.016410982494559,4.266613485768525
KLHL4,0.551292430463609,0.07874129949423199,3.8597704868807288,7.001312322817235
CPXCR1,0.0019556020827874,0.159996079939992,2.3902957545189772e-05,0.0122228124809112
TGIF2LX,0.0345735641567889,0.00010000000000000002,11.953313385035983,345.735641567889
PABPC5,0.60919883051493,0.013797325146888799,26.8982002779317,44.153401041817155
PCDH11X,0.37377190845328,0.0357069581496301,3.912555053370022,10.467761126192489
NAP1L3,11.579322344032999,19.063450399388998,7.033391287409297,0.6074095770408975
FAM133A,11.909386180201098,19.109608055677697,7.422102995305781,0.6232145706757536
DIAPH2,36.76622548937011,64.50003920157802,20.957434343731947,0.5700186533913084
RPA4,0.0129646440548656,0.0079526444517432,0.021135358997788314,1.6302305646298298
PCDH19,1.1752439219033899,0.4850923298342729,2.8472894560974287,2.4227221285995197
TNMD,0.0080290291532545,0.009728842931892702,0.006626205150510046,0.8252809927616428
TSPAN6,2.74948557199212,1.5802358849734,4.783887635053982,1.7399209815048604
SRPX2,0.001,0.0020466581196596,0.0004886013889639369,0.4886013889639369
SYTL4,43.4284549812258,147.029267779226,12.82758685085988,0.2953728576438022
CSTF2,24.741100620161305,32.47186794376471,18.850842241568262,0.7619241573354614
NOX1,0.001,0.726548002724007,1.3763715490934587e-06,0.0013763715490934588
XKRX,0.564687518305328,0.88967395625484,0.3584144405801757,0.6347128791792774
ARL13A,0.0356676501110645,0.7208413093385281,0.001764856214487378,0.04948058560044862
TRMT2B,21.5068962414219,25.9476689473055,17.826132546959286,0.8288565838071266
TMEM35,0.264284682767089,0.134792323327813,0.5181778295744294,1.9606805212812635
CENPI,7.88679444915898,6.71556609376816,9.262290894732764,1.1744050075655847
DRP2,0.0009999999999999998,0.04776416624503699,2.0936197124636426e-05,0.02093619712463643
TAF7L,0.5078218927097,0.0404019651715863,6.382933939476411,12.569237425778452
TIMM8A,15.755933133091299,18.567274158257497,13.37026785830268,0.8485862275095507
BTK,99.1331319337464,635.6618019616961,15.46007297695977,0.1559526333465606
RPL36A,26.2099066190577,32.2449055226804,21.3044260432561,0.8128386854978439
RPL36A-HNRNPH2,26.147334525956097,32.34292183285389,21.138569556129944,0.8084407049271496
GLA,51.645720270493605,167.00134092851206,15.971610811196133,0.30925332684964185
HNRNPH2,51.546012490891,160.804249783629,16.523141691132043,0.32055130732085135
ARMCX4,28.9832729032865,45.3413664461488,18.526792949305392,0.639223631200208
ARMCX1,13.614363369390901,12.702085186164002,14.592162407768283,1.071821135652642
ARMCX6,17.9435031733973,20.7068234023169,15.548947314521147,0.8665502585678878
ARMCX3,33.2124659431629,57.89915645821371,19.051536524920678,0.5736260763510882
ARMCX2,9.75712114760364,8.27933592805065,11.498677420065635,1.1784907910966878
NXF5,0.0865532797229926,0.0359123993348488,0.2086040022265235,2.4101224458985873
ZMAT1,19.997023052793896,18.307931887903298,21.841949894853286,1.0922600747715607
TCEAL2,0.669149650061191,0.012050238354941501,37.15787530405145,55.52999288074576
TCEAL6,0.269710356500828,0.029737920534877896,2.4461588132393737,9.069576878601858
BEX5,1.50850847633956,0.34132918796633993,6.666871464308255,4.419512100114687
TCP11X2,0.0723607919062508,2.2244692394827594,0.002353857770816935,0.032529463937688054
NXF2,0.19555754994726704,4.6730228685740105,0.008183729550856608,0.04184819022872493
TMSB15A,4.908697159299819,7.542737250764519,3.1945044617954648,0.6507845886852657
ARMCX5,25.7902039226433,43.3625978068924,15.338901542144322,0.5947568925066569
ARMCX5-GPRASP2,25.7400421454056,43.251101517400095,15.318679672949138,0.5951303259883514
GPRASP1,26.956013118016102,31.673253185787303,22.941332832356935,0.8510655018573222
GPRASP2,16.575592951606804,19.183439584713703,14.322263767353354,0.864057401093756
BHLHB9,24.645599750007403,49.593821708700304,12.247605974092677,0.4969489928557733
RAB40AL,0.001,0.0178308044499672,5.608271925172952e-05,0.05608271925172952
BEX1,5.54829017092133,2.97392755572763,10.35113439850099,1.8656440235861198
NXF3,0.0009999999999999998,9.999999999999999e-05,0.009999999999999998,10.0
BEX4,30.792158359498195,40.055603367086796,23.67102069957842,0.7687353521380167
TCEAL8,23.981623401697497,33.4336907986954,17.201758084192324,0.717289142442906
TCEAL5,0.001,0.0420693831615475,2.377025582143609e-05,0.023770255821436093
BEX2,10.9328865936644,11.605774479545598,10.299011882454451,0.9420212854327714
TCEAL7,0.368597191726431,0.0238508602794212,5.696393679595545,15.454251436140481
WBP5,16.656078056937204,23.903084815774204,11.60623987978764,0.6968170922418125
NGFRAP1,21.760078400658095,33.247071079960996,14.241886476676143,0.6544961012753254
RAB40A,0.0263464997461692,0.0697217888765866,0.009955826723028811,0.37788043265505866
TCEAL4,18.7719487783701,38.9505154356508,9.047019198498646,0.48194352676494817
TCEAL3,26.0001926582491,30.650090412392,22.055726726103096,0.8482908959947825
TCEAL1,27.2589564844126,34.1422596394097,21.763372327044568,0.7983934505889632
MORF4L2,23.1849182302773,30.4352844540149,17.66175158168218,0.7617776093174919
TMEM31,0.0012836047252768,0.0016226408215432,0.0010154071491841016,0.7910590613984663
GLRA4,0.0009999999999999998,9.999999999999999e-05,0.009999999999999998,10.0
PLP1,0.0114006822786993,0.0024325316887907,0.053432215094580675,4.686755914109795
RAB9B,12.209443729992,10.395789864122598,14.339508411025625,1.1744604199945006
TMSB15B,20.0146002636288,29.5023481602235,13.578045433445773,0.6784070256012182
H2BFWT,0.0317554154899608,0.0126559110968444,0.07967868968291636,2.509137054374429
H2BFM,0.0009999999999999998,0.0023717239550656998,0.0004216342284961651,0.42163422849616516
SLC25A53,18.4182722819283,14.9225809965677,22.73284721518846,1.2342551389846457
ZCCHC18,12.2012569539354,23.123152549089504,6.438164992420937,0.5276640772936404
FAM199X,25.859892503110398,38.743514573502296,17.26054147730289,0.6674637752352146
ESX1,1.3530215870465099,1.8647334631199097,0.9817314116039636,0.7255844407826264
IL1RAPL2,1.71362161040167,0.0558986691910333,52.53253907709588,30.65585702130726
TEX13A,0.0100665137814766,0.14934627777637896,0.0006785217631228147,0.0674038478317452
NRK,0.15936897410144,0.0575105235633856,0.44163169333960867,2.771127164679529
SERPINA7,1.11952178784355,0.00010000000000000002,12533.290334564184,11195.217878435498
MUM1L1,0.130738804006024,0.021124748912763797,0.8091284276802931,6.188892684401575
CXorf57,7.47991397347063,3.44475421202565,16.241830216856293,2.1713926489612008
RNF128,1.8447160303993202,0.00010000000000000003,34029.77232812225,18447.160303993198
TBC1D8B,18.8217882694308,25.882715733484403,13.687115266694294,0.7271952627861652
CLDN2,0.883546514148472,9.999999999998901e-05,7806.544426640018,8835.46514148569
RIPPLY1,0.0009999999999999998,0.10568234545791598,9.462318381249518e-06,0.009462318381249519
MORC4,5.17126143893762,5.36977726220269,4.980084566649903,0.9630309017354589
RBM41,20.029423893260205,54.39955388517931,7.374652783783217,0.3681909586158766
NUP62CL,9.13206813056068,16.3724523300878,5.093596650023341,0.5577703294807339
PIH1D3,8.550622011519508,15.901073223429096,4.598000132227234,0.5377386728161705
PRPS1,15.4934250549693,17.3395080453092,13.843888725487192,0.8935331391458183
TSC22D3,117.02076533501702,672.002168103187,20.37770139677645,0.17413748182587452
MID2,4.199715907662421,2.4172727280488604,7.296493068578682,1.7373777724503132
TEX13B,0.110678861676651,0.0259406617162175,0.4722242846403933,4.266616745842576
VSIG1,0.006453904302473099,0.008208078489023999,0.005074620180737772,0.7862868649591235
PSMD10,29.2932545355537,38.0337644521151,22.56139442534245,0.770190775420987
ATG4A,29.5303280462737,39.36248404547139,22.154096614257405,0.7502150527939337
COL4A6,1.6485393963218897,0.10377432373176598,26.188386910137396,15.885811991249444
COL4A5,1.20012693009265,0.043731426085529906,32.93523164592578,27.443123573090034
IRS4,1.8032633069916002,0.263588416795489,12.33650019175627,6.841208460198395
GUCY2F,0.001,0.021094578399377,4.740554568417132e-05,0.047405545684171324
NXT2,13.0219508366192,13.3499462052335,12.702013999490985,0.9754309595280827
KCNE1L,1.88229114343385,2.0626978943656398,1.7176630462111986,0.9125384519834049
ACSL4,43.7071003363508,107.45096289456902,17.77844114515972,0.4067632263029253
TMEM164,78.5560927175674,285.227947034547,21.635536654841196,0.2754151321225638
AMMECR1,49.188166729285,117.61643550772202,20.570898410104355,0.4182082760538649
RGAG1,0.0069059489762758,0.0052409107007485,0.009099970212450566,1.3177001804838044
CHRDL1,0.9045077385693842,0.00010000000000000003,8181.342491319012,9045.07738569384
PAK3,1.4353749693503397,5.582975075094749,0.36903286776764327,0.25709858096151
CAPN6,0.228777677779246,0.503862212929316,0.10387606870890097,0.4540480947146159
DCX,0.2887178835405911,2.1937604377783404,0.03799777534532277,0.1316086654534534
ALG13,30.9619135843399,42.30533523267421,22.66002828087114,0.7318678226765758
TRPC5OS,0.0018623173875008,0.0012485607549203002,0.0027777791654273114,1.4915712993234984
TRPC5,0.142895663046004,0.220440062571778,0.09262912684353092,0.6482290985536053
ZCCHC16,0.5640661790876039,0.25086450531073895,1.2682968202152778,2.2484893922673943
LHFPL1,1.36120556177426,0.00010000000000000002,18528.805814051786,13612.055617742599
AMOT,26.414959838618596,33.972877778919994,20.538445633498377,0.777530829460934
HTR2C,2.34837964153985,0.351404749871049,15.693831522831065,6.6828340891852145
IL13RA2,0.0025911503896481,0.0037134283643763,0.0018080489733376564,0.6977784772975699
RBMXL3,0.0125665301542622,0.0135451517178012,0.011658612868133758,0.9277511552526293
LRCH2,1.5357672634024,0.10911378637221002,21.61579362018363,14.074914953125866
LUZP4,0.07360980953157029,0.42116102765938196,0.012865397563936622,0.17477830259048313
PLS3,13.302402922339201,21.216236129411005,8.340495572772975,0.6269916511675107
AGTR2,0.025883856642606503,0.7385537432445051,0.0009071432388275143,0.03504667991918553
SLC6A14,0.061714506755376,0.0050603949042870005,0.7526448856457352,12.195591040354085
CXorf61,0.0081718956382787,0.285191580832972,0.00023415795840771807,0.028654056386975633
KLHL13,16.0586391279789,17.681044610171,14.58510491480293,0.9082404055889993
WDR44,74.2227431053784,250.003665403884,22.035739296810362,0.29688661958403945
DOCK11,58.6995718676358,153.68549210346401,22.420071603922572,0.38194608394212076
